"","X.1","X","logFC","AveExpr","t","P.Value","adj.P.Val","B","Acc","SYM","gene_id","UniSYM","UniENTREZ","matchSYM"
"757","G3V9D0|PGLT1_RAT","G3V9D0|PGLT1_RAT",0.324719746907576,22.0236047108968,0.559982918045434,0.588012448645161,0.610538685119018,-6.09267201323617,"G3V9D0","Poglut1",288091,"Poglut1","288091","Poglut1"
"758","Q9JIX5|CHD8_RAT","Q9JIX5|CHD8_RAT",0.279305775960342,22.6362495422363,0.546377575715073,0.596977321530659,0.619029254252109,-6.10041442403938,"Q9JIX5","Chd8",65027,"Chd8","65027","Chd8"
"759","Q4QRB4|TBB3_RAT","Q4QRB4|TBB3_RAT",0.30694961547854,26.2509460449219,0.524699484884959,0.611408850278666,0.633158572225338,-6.11238079031982,"Q4QRB4","Tubb3",246118,"Tubb3","246118","Tubb3"
"760","Q5XIF6|TBA4A_RAT","Q5XIF6|TBA4A_RAT",0.254610061645462,22.9577798843384,0.504454318556299,0.625046366230448,0.646429531390963,-6.12314303600829,"Q5XIF6","Tuba4a",316531,"Tuba4a","316531","Tuba4a"
"761","O88923|AGRL2_RAT","O88923|AGRL2_RAT",0.252890904744508,22.6737521489461,0.493220009219934,0.632679143001736,0.653463608934776,-6.12894200790151,"O88923","Adgrl2",171447,"Adgrl2","171447","Adgrl2"
"762","Q66HR0|S12A9_RAT","Q66HR0|S12A9_RAT",0.239341735839833,22.2980422973633,0.488522474456911,0.635884288397704,0.65534819019374,-6.13133002051715,"Q66HR0","Slc12a9",171443,"Slc12a9","171443","Slc12a9"
"763","P29994|ITPR1_RAT","P29994|ITPR1_RAT",0.2641995747884,21.381134668986,0.488102339427646,0.636171334755501,0.65534819019374,-6.13154253956495,"P29994","Itpr1",25262,"Itpr1","25262","Itpr1"
"764","P31423|GRM4_RAT","P31423|GRM4_RAT",0.285331726074201,19.4365723927816,0.48258043788499,0.639949901606875,0.658377778354717,-6.13431954128625,"P31423","Grm4",24417,"Grm4","24417","Grm4"
"765","Q6IG01|K2C1B_RAT","Q6IG01|K2C1B_RAT",-0.293872197469074,20.5923007329305,-0.473901298382273,0.645910824150747,0.663641709519591,-6.13862350843345,"Q6IG01","Krt77",406226,"Krt77","406226","Krt77"
"766","tr|A0A0G2K654|A0A0G2K654_RAT","tr|A0A0G2K654|A0A0G2K654_RAT",-0.317357381184859,21.3856843312581,-0.445840032095374,0.66536291083493,0.682735310595633,-6.15202805840233,"A0A0G2K654","Hist1h1c",684681,"Hist1h1c","684681","Hist1h1c"
"767","Q68G12|SIAT9_RAT","Q68G12|SIAT9_RAT",0.337244669596327,20.5137812296549,0.43673834861172,0.671729624277327,0.688369601932176,-6.1562074468623,"Q68G12","St3gal5",83505,"St3gal5","83505","St3gal5"
"768","Q9Z2Z8|DHCR7_RAT","Q9Z2Z8|DHCR7_RAT",0.237282435099232,20.7267255783081,0.425282933350807,0.679781699040252,0.695714082611508,-6.16134987846074,"Q9Z2Z8","Dhcr7",64191,"Dhcr7","64191","Dhcr7"
"769","tr|D4A628|D4A628_RAT","tr|D4A628|D4A628_RAT",0.199525515238427,18.9271292686463,0.369191984277782,0.719805578751016,0.735718055784523,-6.18462207827578,"D4A628","Polq",288079,"Polq","288079","Polq"
"770","Q6IMF3|K2C1_RAT","Q6IMF3|K2C1_RAT",0.182285308837905,24.5382893880208,0.345845529785204,0.736739449000692,0.752005162034852,-6.19336778294149,"Q6IMF3","Krt1",300250,"Krt1","300250","Krt1"
"771","tr|F1LNL3|F1LNL3_RAT","tr|F1LNL3|F1LNL3_RAT",-0.26031812032063,22.4674469629923,-0.344590705815225,0.737653918484569,0.752005162034852,-6.19382208847284,"F1LNL3","Abca1",313210,"Abca1","313210","Abca1"
"772","tr|D4A5I4|D4A5I4_RAT","tr|D4A5I4|D4A5I4_RAT",0.174236297607397,23.5433349609375,0.307357717817162,0.764977998979071,0.778850656991645,-6.20656743180404,"D4A5I4","Nav1",685707,"Nav1","685707","Nav1"
"773","tr|D3ZEK5|D3ZEK5_RAT","tr|D3ZEK5|D3ZEK5_RAT",0.190572738647472,19.6507972081502,0.292445033461796,0.776020267123106,0.789071060748721,-6.21127207608821,"D3ZEK5","Hs6st2",302489,"Hs6st2","302489","Hs6st2"
"774","Q64541|AT1A4_RAT","Q64541|AT1A4_RAT",0.144747416178362,21.8242098490397,0.275812408244685,0.788398165067799,0.800621392433192,-6.21624813588958,"Q64541","Atp1a4",29132,"Atp1a4","29132","Atp1a4"
"775","tr|B0BNK1|B0BNK1_RAT","tr|B0BNK1|B0BNK1_RAT",0.160938262939496,19.4534810384115,0.258261922154139,0.801526535579102,0.812903041245386,-6.22118780385526,"B0BNK1","Rab5c",287709,"Rab5c","287709","Rab5c"
"776","P31424|GRM5_RAT","P31424|GRM5_RAT",0.114268620808932,23.6016079584758,0.228838753350931,0.823680456929507,0.834294895807465,-6.2287501002266,"P31424","Grm5",24418,"Grm5","24418","Grm5"
"777","P70490|MFGM_RAT","P70490|MFGM_RAT",0.12659263610843,20.8845580418905,0.19335611805841,0.850613185626356,0.860465848008129,-6.23666674528657,"P70490","Mfge8",25277,"Mfge8","25277","Mfge8"
"778","Q9QYP0|MEGF8_RAT","Q9QYP0|MEGF8_RAT",0.0823065439860002,23.0632079442342,0.159156765386512,0.876764870447476,0.885780447521486,-6.24304675138058,"Q9QYP0",NA,NA,"Megf8","","Megf8"
"779","Q76K24|ANR46_RAT","Q76K24|ANR46_RAT",0.0914465586344662,20.2297436396281,0.157450987089475,0.878073628361811,0.885963892031301,-6.24333274707778,"Q76K24","Ankrd46",299982,"Ankrd46","299982","Ankrd46"
"780","tr|A0A0G2JXZ9|A0A0G2JXZ9_RAT","tr|A0A0G2JXZ9|A0A0G2JXZ9_RAT",0.072393417358402,22.7348534266154,0.131697603954567,0.897877526629116,0.904784276833955,-6.24727780119597,"A0A0G2JXZ9",NA,NA,"Ptprj","","Ptprj"
"781","P18266|GSK3B_RAT","P18266|GSK3B_RAT",0.0673758188883298,20.4831158320109,0.121312608113478,0.905885138094245,0.911684658824682,-6.24867054707984,"P18266","Gsk3b",84027,"Gsk3b","84027","Gsk3b"
"782","Q5XIK2|TMX2_RAT","Q5XIK2|TMX2_RAT",-0.0637938181559328,21.0229749679565,-0.111978018693554,0.913092310714698,0.917762859618609,-6.24982514222823,"Q5XIK2","Tmx2",295701,"Tmx2","295701","Tmx2"
"783","tr|A0A0G2JXE4|A0A0G2JXE4_RAT","tr|A0A0G2JXE4|A0A0G2JXE4_RAT",0.0778729120889921,18.1517688433329,0.0936751283198923,0.927247286146993,0.930799957741426,-6.25182145211613,"A0A0G2JXE4",NA,NA,"Fam214a","","Fam214a"
"784","P31399|ATP5H_RAT","P31399|ATP5H_RAT",-0.0379854838052935,21.1813062032064,-0.0709723259508256,0.944841610971565,0.947251921203635,-6.2538047082086,"P31399","Atp5h",641434,"Atp5pd","641434","Atp5pd"
"785","tr|A0A0G2JUI5|A0A0G2JUI5_RAT","tr|A0A0G2JUI5|A0A0G2JUI5_RAT",-0.0509192148844306,24.0571254094442,-0.0662890455645223,0.948475295485527,0.949683544269585,-6.25414585627046,"A0A0G2JUI5",NA,NA,"Clasp1","","Clasp1"
"786","tr|Q5U302|Q5U302_RAT","tr|Q5U302|Q5U302_RAT",0.0192082722981688,22.1425164540609,0.0234380711664328,0.981769354636755,0.981769354636755,-6.25618680179114,"Q5U302","Ctnna1",307505,"Ctnna1","307505","Ctnna1"
