P1_A	P1_B	P2_A	P2_B	P3_A	P3_B	""
#!{Type}E	E	E	E	E	E	T
#!{C:Treatment}A	B	A	B	A	B	
#!{C:Expt}P1	P1	P2	P2	P3	P3	
22.3671970367432	22.5093002319336	21.2446002960205	18.055492401123	24.2095527648926	24.0274925231934	P07825|SYPH_RAT
23.2302265167236	23.0934562683105	20.582332611084	17.7273349761963	24.0608520507813	23.310079574585	Q9Z0J8|NEGR1_RAT
22.3429946899414	22.2477149963379	20.1572017669678	19.315055847168	22.6583995819092	22.1915950775146	P34058|HS90B_RAT
21.7471446990967	21.6186294555664	20.433723449707	17.7710742950439	21.1142616271973	20.3637256622314	Q6IG03|K2C73_RAT
22.9405574798584	23.0375823974609	22.9933452606201	22.1825294494629	24.1014938354492	23.1158485412598	tr|D4AA77|D4AA77_RAT
21.9024219512939	21.7755527496338	23.7695121765137	18.8167552947998	23.60964012146	23.7389240264893	Q62867|GGH_RAT
25.187068939209	25.2570991516113	23.1900882720947	18.76243019104	27.7194709777832	27.5240249633789	Q6IFW6|K1C10_RAT
24.3975429534912	24.4676208496094	21.1078910827637	18.5507469177246	24.9759635925293	23.967191696167	P19969|GBRA5_RAT
21.126916885376	21.2419090270996	23.1518993377686	21.7875576019287	24.6649227142334	23.7895488739014	tr|D3ZUY8|D3ZUY8_RAT
25.5580081939697	25.5074863433838	24.3910007476807	22.6562194824219	26.0567245483398	25.1014938354492	tr|E9PT53|E9PT53_RAT
24.0359058380127	23.967191696167	20.1826553344727	19.3700180053711	25.0359058380127	23.5044574737549	P17078|RL35_RAT
27.4314136505127	27.3409595489502	19.8763980865479	18.6484394073486	23.3645286560059	22.4601402282715	tr|A0A0G2K5L1|A0A0G2K5L1_RAT
23.4676208496094	23.5521545410156	19.2308559417725	18.291820526123	25.6292304992676	25.6458148956299	Q9JIX5|CHD8_RAT
24.0359058380127	23.9846801757813	21.2243499755859	19.7206726074219	19.9813117980957	18.7076187133789	P15127|INSR_RAT
24.4234218597412	24.5044574737549	19.7668209075928	18.9256210327148	19.8628482818604	18.3228569030762	tr|D3ZYM4|D3ZYM4_RAT
21.9423484802246	21.8913383483887	23.2678527832031	22.5983257293701	25.2926349639893	24.4234218597412	Q62656|PTPRZ_RAT
24.0772457122803	24.0442695617676	21.3645286560059	21.5914936065674	25.5344524383545	24.9976577758789	P31424|GRM5_RAT
23.8384590148926	23.8093128204346	20.3634357452393	19.53759765625	19.8526401519775	18.1781311035156	Q6Q7Y5|GNA13_RAT
21.8839015960693	21.8537654876709	20.4380073547363	18.6624717712402	25.289119720459	24.052583694458	Q00960|NMDE2_RAT
22.0224227905273	22.0019588470459	20.752950668335	19.307279586792	20.8950424194336	21.1885795593262	Q6Q629|DPP10_RAT
22.9985179901123	23.0036735534668	19.9117012023926	18.3693141937256	24.0772457122803	23.4922828674316	Q6P9T8|TBB4B_RAT
26.0232677459717	26.0274925231934	23.9494895935059	22.9601383209229	26.1410217285156	25.5044574737549	tr|A0A0G2K7L2|A0A0G2K7L2_RAT
21.5073394775391	20.7941150665283	25.2169704437256	22.2272911071777	24.9890193939209	23.00710105896	P30427|PLEC_RAT
20.8187999725342	21.1609172821045	25.4298191070557	22.0325469970703	26.1813926696777	25.5433311462402	tr|D4ABI7|D4ABI7_RAT
20.7535514831543	19.7983341217041	23.9134216308594	18.5203723907471	25.5492191314697	24.931568145752	tr|D3Z9L0|D3Z9L0_RAT
21.0662326812744	20.8364772796631	22.5960521697998	19.1897869110107	20.8950424194336	21.0156326293945	P56574|IDHP_RAT
21.7732353210449	19.7649536132813	23.1316337585449	18.6562385559082	24.7389240264893	24.1094856262207	O08835|SYT11_RAT
20.3848457336426	21.1314582824707	22.3266315460205	18.3321056365967	22.3045215606689	21.6800289154053	Q6P502|TCPG_RAT
21.0701637268066	19.8966331481934	22.688591003418	18.7536869049072	20.5440788269043	18.9182624816895	tr|B5DEZ8|B5DEZ8_RAT
21.0673828125	19.4816608428955	24.0772457122803	21.4014549255371	24.1946029663086	23.2140083312988	P11507|AT2A2_RAT
21.3890628814697	21.0781879425049	22.4247035980225	19.6222095489502	18.7986736297607	20.1703548431396	tr|F1LPJ1|F1LPJ1_RAT
20.9357395172119	19.3520927429199	23.2820663452148	20.6971035003662	21.3910007476807	20.730655670166	tr|A0A0G2K2B5|A0A0G2K2B5_RAT
20.4494743347168	19.6698150634766	23.0625	20.4374599456787	22.92795753479	22.0625	tr|M0R9U3|M0R9U3_RAT
20.9077339172363	20.8441104888916	23.7895488739014	21.3751754760742	24.3169994354248	22.7327270507813	Q8CFD0|SFXN5_RAT
20.8507308959961	20.086856842041	22.2707061767578	18.6276264190674	23.7695121765137	23.5044574737549	tr|A0A0G2K5E4|A0A0G2K5E4_RAT
21.5013217926025	20.4249935150146	21.8613586425781	19.5244312286377	23.3910007476807	23.2050838470459	P28572|SC6A9_RAT
20.6678905487061	19.8301544189453	21.3910007476807	18.6778144836426	23.4040565490723	22.29052734375	tr|Q76GL9|Q76GL9_RAT
21.5680541992188	20.940372467041	21.5213317871094	19.0042819976807	20.2302265167236	20.8876247406006	P55068|PGCB_RAT
21.2136383056641	21.2137680053711	21.7055644989014	18.8613662719727	23.0442695617676	22.8575687408447	tr|D3ZT36|D3ZT36_RAT
21.852409362793	20.5266952514648	21.2989387512207	19.2952308654785	23.9583683013916	22.6757297515869	tr|D4A507|D4A507_RAT
20.9351825714111	19.6783065795898	20.3583106994629	20.8423004150391	20.0426006317139	21.6971035003662	Q6IG01|K2C1B_RAT
20.2672653198242	19.9646778106689	24.2095527648926	21.8346061706543	23.6864566802979	23.1961040496826	Q63604|NTRK2_RAT
20.7976398468018	19.353702545166	20.6186294555664	23.5165309906006	25.0400924682617	23.5285034179688	tr|Q5U302|Q5U302_RAT
20.9385929107666	19.3891315460205	22.7815685272217	20.4066543579102	20.7213649749756	18.3427753448486	P61206|ARF3_RAT
21.97483253479	19.7873134613037	21.4676208496094	18.6937046051025	23.967191696167	23.4425296783447	P28480|TCPA_RAT
20.8942642211914	19.3329410552979	20.988151550293	18.2465553283691	21.6408596038818	19.8606014251709	Q05546|TENR_RAT
20.5738372802734	19.0661926269531	20.7553176879883	18.0264797210693	23.8857650756836	23.7593879699707	Q63633|S12A5_RAT
21.5317420959473	20.8379249572754	24.0442695617676	21.865140914917	23.139461517334	22.5237274169922	P21451|EDNRB_RAT
20.8189144134521	20.9022369384766	20.582332611084	17.9082984924316	22.5521545410156	20.310079574585	tr|A0A0G2JXN2|A0A0G2JXN2_RAT
21.1389102935791	20.7025241851807	22.5892086029053	20.5165309906006	23.6430625915527	21.3538017272949	P23565|AINX_RAT
21.3940181732178	19.8925094604492	21.3645286560059	18.7038764953613	23.4040565490723	21.9916152954102	Q07652|CAC1E_RAT
21.0233669281006	20.3486595153809	24.052583694458	21.8876247406006	23.6864566802979	23.4425296783447	tr|A0A0G2K9D7|A0A0G2K9D7_RAT
21.1723880767822	20.5160465240479	20.7955074310303	18.1897869110107	22.5498065948486	22.4066543579102	P47858|PFKAM_RAT
21.4287929534912	20.3055820465088	22.1825294494629	20.0558967590332	21.5960521697998	20.2649917602539	tr|B2GUY8|B2GUY8_RAT
21.2525844573975	19.9847087860107	26.301383972168	24.4169960021973	24.0274925231934	23.5754241943359	tr|D4AE63|D4AE63_RAT
21.0408191680908	20.1161613464355	23.2491626739502	21.3857440948486	21.2854328155518	18.7199993133545	tr|A0A0H2UI38|A0A0H2UI38_RAT
21.2672233581543	20.7027969360352	23.6540336608887	21.7755527496338	20.7185707092285	19.6152095794678	P48303|S1PR1_RAT
21.9113349914551	21.2042503356934	21.924337387085	19.6005954742432	22.7160720825195	23.310079574585	Q7TPJ0|SSRA_RAT
20.8393497467041	19.7610130310059	23.1487998962402	21.3857440948486	24.5926342010498	24.1946029663086	tr|D3ZDX5|D3ZDX5_RAT
21.1184558868408	20.2074184417725	22.2419090270996	20.3962364196777	22.0756149291992	21.7430400848389	Q9EQG6|KDIS_RAT
21.2213459014893	18.809398651123	21.2419090270996	19.0479335784912	23.5165309906006	21.1703548431396	D4A6D8|LRRT1_RAT
20.8074779510498	20.328462600708	23.8288097381592	22.1237621307373	23.7076721191406	21.730655670166	tr|F1LP13|F1LP13_RAT
21.255672454834	19.9106121063232	21.2419090270996	19.1849536895752	23.4169960021973	22.287712097168	Q8VHW5|CCG8_RAT
21.1196842193604	20.6384391784668	21.730655670166	19.7666835784912	22.3073024749756	21.5308856964111	Q9Z142|TMM33_RAT
21.6548595428467	20.3230247497559	22.8764266967773	21.2649917602539	20.3693008422852	18.1227359771729	O35547|ACSL4_RAT
21.1874351501465	20.7956867218018	20.9170684814453	19.0156326293945	23.3511066436768	22.7265033721924	tr|F1M5G8|F1M5G8_RAT
20.4785709381104	20.3696556091309	23.8575687408447	22.2989387512207	22.7674922943115	21.6186294555664	tr|D3ZUJ8|D3ZUJ8_RAT
21.2961902618408	21.5585479736328	22.7034549713135	21.176456451416	20.310079574585	20.1997909545898	tr|D3ZK41|D3ZK41_RAT
20.3129348754883	20.2306518554688	22.176456451416	20.60964012146	23.7076721191406	22.57080078125	tr|D4A833|D4A833_RAT
21.6713352203369	21.2510852813721	21.8034114837646	20.0690727233887	21.8876247406006	21.7389240264893	Q8K4K5|L2GL1_RAT
20.3993091583252	21.3554649353027	22.7034549713135	21.287712097168	23.4551296234131	22.9405574798584	G3V9D0|PGLT1_RAT
20.9425296783447	19.380765914917	24.9890193939209	23.6208686828613	26.237174987793	24.7644577026367	P62832|RL23_RAT
20.6717147827148	20.1951007843018	22.6186294555664	20.967191696167	21.0756149291992	19.2395801544189	tr|A0A0G2JY48|A0A0G2JY48_RAT
21.4391498565674	19.5622138977051	22.5754241943359	21.2243499755859	25.5225296020508	24.6864566802979	P32198|CPT1A_RAT
22.0120639801025	19.7754592895508	22.2534961700439	20.9459247589111	23.5754241943359	22.3831100463867	tr|G3V7V3|G3V7V3_RAT
21.4742088317871	20.7468280792236	20.7139778137207	19.1481781005859	22.9565982818604	21.8268718719482	Q505J8|SYFA_RAT
20.4569339752197	20.7523097991943	22.5521545410156	21.287712097168	23.6864566802979	22.8894824981689	Q9ESR9|ABCA2_RAT
20.9045963287354	20.2299385070801	23.2678527832031	22.0788745880127	20.1403522491455	19.5229091644287	Q62845|CNTN4_RAT
20.8786792755127	20.402364730835	22.9829406738281	21.7875576019287	24.4551296234131	24.1253395080566	Q6AYT7|ABD12_RAT
21.5279655456543	20.1297168731689	23.4425296783447	22.2707061767578	24.7845668792725	24.2534961700439	P55067|NCAN_RAT
20.4735984802246	20.5125560760498	23.6540336608887	22.5308856964111	23.5285034179688	23.2534961700439	P70627|FOLH1_RAT
20.1366691589355	19.602897644043	22.9829406738281	21.8575687408447	24.0608520507813	22.8518619537354	Q00657|CSPG4_RAT
20.6682834625244	20.4158401489258	23.3238868713379	22.1703548431396	20.5638370513916	20.1206016540527	tr|F1MAP4|F1MAP4_RAT
20.4034366607666	20.6972923278809	21.1206016540527	19.7487831115723	20.931568145752	20.988151550293	P97852|DHB4_RAT
21.508171081543	19.5968208312988	22.1794967651367	20.8268718719482	24.4676208496094	23.5044574737549	Q9EPI1|XYLT1_RAT
20.9773559570313	19.854248046875	22.2272911071777	21.1142616271973	24.1332015991211	22.7265033721924	O88279|SLIT1_RAT
20.2693672180176	19.9224395751953	23.632007598877	22.6364402770996	24.310079574585	24.2678527832031	Q66HF1|NDUS1_RAT
21.1964836120605	20.1960849761963	22.7875576019287	21.7013397216797	23.7389240264893	22.3883743286133	tr|Q4V8H7|Q4V8H7_RAT
20.0829086303711	19.4751663208008	22.1672954559326	21.0950679779053	24.6264495849609	24.3578338623047	tr|F1M6F4|F1M6F4_RAT
21.246955871582	20.9087238311768	22.5189342498779	21.5068817138672	20.0292682647705	19.4522666931152	Q767I8|PCDA4_RAT
21.777494430542	19.6303215026855	22.4750652313232	21.5213317871094	22.9707069396973	22.1300621032715	tr|D4A7Y4|D4A7Y4_RAT
20.2764320373535	20.0158920288086	21.3751754760742	20.2065753936768	23.8670291900635	21.988151550293	tr|B1WC18|B1WC18_RAT
20.1911296844482	19.3828964233398	23.0657901763916	22.2065753936768	22.7389240264893	21.5451011657715	Q794F9|4F2_RAT
20.9439754486084	19.929220199585	21.126916885376	20.0558967590332	22.9494895935059	22.5403785705566	Q8CHN6|SGPL1_RAT
21.2152614593506	19.9167232513428	21.3804702758789	20.3321056365967	19.9141521453857	20.7715282440186	P62260|1433E_RAT
20.7965564727783	20.4584217071533	25.2855968475342	24.5285034179688	24.0019588470459	24.2095527648926	P17077|RL9_RAT
20.9622287750244	20.0537776947021	23.2199268341064	22.4725875854492	23.2302265167236	21.5117149353027	Q498R3|DJC10_RAT
21.1736068725586	20.1312561035156	21.6005954742432	20.6186294555664	25.0442695617676	24.8857650756836	P83732|RL24_RAT
20.8798923492432	19.9127922058105	21.7593879699707	20.7955074310303	20.1580772399902	19.7634449005127	P19527|NFL_RAT
20.3805713653564	20.164909362793	20.8268718719482	19.8905963897705	23.2534961700439	21.6408596038818	tr|D4A758|D4A758_RAT
20.8048400878906	19.3518505096436	20.688591003418	19.7553176879883	22.0019588470459	20.8423004150391	B5DEL3|TTC17_RAT
20.9992275238037	19.7382793426514	22.4873847961426	23.3375606536865	18.1897869110107	20.3478736877441	tr|A0A0G2K929|A0A0G2K929_RAT
21.9401302337646	19.564510345459	22.0918426513672	21.2707061767578	25.1292762756348	24.2020969390869	tr|D3ZD23|D3ZD23_RAT
21.9864273071289	21.0439720153809	22.9024219512939	22.1046962738037	24.6375465393066	23.310079574585	tr|D3ZB81|D3ZB81_RAT
21.0166664123535	20.6280002593994	21.1946029663086	20.4066543579102	23.4040565490723	21.5544986724854	Q8K1M8|BRNP2_RAT
21.848611831665	19.9621162414551	21.0492630004883	20.3211345672607	23.5044574737549	22.7974872589111	tr|D4A8N1|D4A8N1_RAT
21.6740322113037	19.9140167236328	20.6971035003662	20.0690727233887	22.9441375732422	20.3211345672607	tr|D3ZN99|D3ZN99_RAT
20.0022926330566	20.197790145874	22.5285034179688	22.052583694458	23.2316913604736	22.6342258453369	P11505|AT2B1_RAT
20.4134693145752	20.2486686706543	21.1825294494629	20.7055644989014	24.0853748321533	23.5521545410156	Q6P7A9|LYAG_RAT
20.5514793395996	21.4670677185059	21.7593879699707	21.2125244140625	24.8142108917236	23.3778247833252	Q9Z1Y3|CADH2_RAT
20.9670257568359	20.6448802947998	22.730655670166	22.3128528594971	21.4475841522217	21.2125244140625	Q5U308|LRC8D_RAT
20.9353065490723	20.1844711303711	22.8931922912598	22.4971656799316	23.6430625915527	22.2534961700439	P84903|STIM1_RAT
20.8363761901855	20.2244815826416	21.2989387512207	20.8268718719482	22.9170684814453	21.931568145752	P85834|EFTU_RAT
21.1157035827637	20.5310707092285	21.1518993377686	20.6971035003662	21.310079574585	20.2534961700439	P19493|GRIA4_RAT
20.353458404541	20.2283382415771	23.6864566802979	23.4169960021973	22.3045215606689	19.6971035003662	tr|D3ZYS7|D3ZYS7_RAT
21.2435855865479	20.6590480804443	22.0258045196533	21.7915382385254	20.7553176879883	19.5394306182861	Q80Z70|SE1L1_RAT
22.097469329834	20.1407127380371	19.244234085083	18.9742126464844	21.8950424194336	20.7055644989014	D3ZEH5|SIDT2_RAT
21.5464935302734	19.8817825317383	20.0156326293945	19.8237648010254	21.5356407165527	19.6902980804443	Q3MIB4|LONP2_RAT
21.5210437774658	21.3147411346436	21.2707061767578	21.126916885376	24.461389541626	24.0934562683105	Q66HR0|S12A9_RAT
21.432689666748	20.5953102111816	22.176456451416	22.28489112854	23.3511066436768	22.2534961700439	tr|A0A0G2JVW3|A0A0G2JVW3_RAT
21.4039649963379	19.8810501098633	20.967191696167	20.8423004150391	21.4374599456787	19.4252166748047	tr|D4A062|D4A062_RAT
20.9300384521484	19.8454551696777	22.6692562103271	22.6186294555664	24.5344524383545	23.2678527832031	O88496|VKGC_RAT
21.1582984924316	20.0556163787842	22.2820663452148	22.2621269226074	19.5031566619873	19.4291915893555	tr|A0A0G2JYU3|A0A0G2JYU3_RAT
20.3349704742432	20.296594619751	20.1427841186523	17.9181385040283	23.8384590148926	20.924337387085	Q9WV48|SHAN1_RAT
20.4649639129639	20.3460140228271	20.4326763153076	18.0872097015381	23.3375606536865	20.2065753936768	tr|A0A0G2K618|A0A0G2K618_RAT
21.5283641815186	20.3777198791504	19.739631652832	18.457202911377	22.2477149963379	17.645263671875	tr|F1M049|F1M049_RAT
20.9109115600586	21.297571182251	20.1235752105713	18.7477550506592	21.9097633361816	16.6800289154053	tr|A0A0G2JZB7|A0A0G2JZB7_RAT
21.4868354797363	20.6476974487305	20.5329055786133	18.2415943145752	22.5213317871094	18.968599319458	P16086|SPTN1_RAT
20.8831558227539	20.0413608551025	20.7416191101074	19.230152130127	22.1142616271973	18.5280265808105	Q9JIS1|RIMS2_RAT
20.4132556915283	19.8109302520752	20.5762138366699	19.2328948974609	22.2302265167236	19.1382122039795	Q9JKA7|HCN4_RAT
21.3586349487305	19.910608291626	20.314920425415	19.3088512420654	22.9916152954102	20.0156326293945	tr|M0R5T4|M0R5T4_RAT
20.7695255279541	20.1918907165527	19.8563137054443	18.2528648376465	24.3645286560059	21.8499546051025	tr|D4AD89|D4AD89_RAT
20.7960891723633	19.6206493377686	20.1566677093506	18.8377990722656	23.632007598877	21.1206016540527	tr|D3ZWQ0|D3ZWQ0_RAT
21.183952331543	21.2847194671631	20.957914352417	18.6366233825684	23.4800052642822	20.9387645721436	Q562A2|ZFR_RAT
21.0298614501953	20.4511432647705	20.1763248443604	18.315860748291	24.2678527832031	21.7265033721924	Q5FWT1|FA98A_RAT
21.0119132995605	20.3582992553711	18.9698524475098	18.1137008666992	22.6186294555664	19.730655670166	D4ACX8|PCD16_RAT
21.2378349304199	19.4792385101318	20.5015964508057	18.7204742431641	23.4922828674316	20.730655670166	tr|A0A0G2JYI7|A0A0G2JYI7_RAT
21.2378673553467	21.3536186218262	20.2689018249512	18.0707607269287	22.3375606536865	19.6592712402344	tr|B1H2A6|B1H2A6_RAT
20.6254138946533	18.9574909210205	20.2794761657715	17.9416217803955	23.0674324035645	20.5451011657715	tr|D4A732|D4A732_RAT
20.9268932342529	19.2961769104004	20.8345470428467	19.2079563140869	24.0019588470459	21.559175491333	P62142|PP1B_RAT
21.0988330841064	21.0065212249756	20.4143123626709	18.3294849395752	22.967191696167	20.8499546051025	Q2PQA9|KINH_RAT
21.1435203552246	19.596155166626	19.8580265045166	17.6103038787842	24.0442695617676	22.1300621032715	tr|D4A1Z2|D4A1Z2_RAT
20.313159942627	20.1036262512207	21.1100082397461	18.8663692474365	22.2214031219482	18.9141521453857	Q9JLS3|TAOK2_RAT
20.5706367492676	20.6085166931152	20.2365760803223	18.6867446899414	24.1946029663086	22.3017330169678	tr|F1M4B6|F1M4B6_RAT
21.0897903442383	20.5959148406982	19.9120597839355	17.7690849304199	22.8326759338379	19.7715282440186	tr|A0A0G2K2Y2|A0A0G2K2Y2_RAT
20.8905353546143	19.4813175201416	20.7044086456299	18.9140777587891	21.0088119506836	17.817533493042	tr|D3ZC55|D3ZC55_RAT
21.6454696655273	19.849494934082	20.7569522857666	19.1625881195068	20.9097633361816	17.7273349761963	tr|B2GV74|B2GV74_RAT
20.6916694641113	19.8651676177979	19.713809967041	18.9010429382324	22.1456928253174	19.2325706481934	tr|A0A0G2JZH9|A0A0G2JZH9_RAT
21.0079479217529	19.3865146636963	20.5125255584717	18.282283782959	24.1794967651367	22.1580772399902	tr|D3ZEI0|D3ZEI0_RAT
21.545337677002	20.1983222961426	20.3750896453857	17.9226036071777	23.2184505462646	21.0821285247803	P70478|APC_RAT
21.4689197540283	20.4867877960205	19.7354221343994	18.4834823608398	20.6364402770996	17.7923336029053	P04764|ENOA_RAT
21.3631076812744	19.606466293335	19.3445568084717	18.9053173065186	23.1078910827637	21.1014938354492	Q6P730|DAB2P_RAT
22.0360298156738	19.8431339263916	20.5506000518799	18.777006149292	24.9933452606201	23.4298191070557	P62828|RAN_RAT
21.4838104248047	19.4542064666748	20.3796443939209	19.6493339538574	26.4024314880371	24.6971035003662	tr|D3ZM33|D3ZM33_RAT
20.8531398773193	19.0971775054932	20.0462188720703	17.348934173584	22.5474548339844	20.8112735748291	Q6P0K8|PLAK_RAT
19.5921745300293	20.1778049468994	20.5188503265381	17.7740859985352	21.5213317871094	18.9459247589111	Q9JKA9|HCN2_RAT
20.971155166626	19.9331130981445	20.1033096313477	17.9734668731689	21.6928539276123	19.1849536895752	tr|D3ZHL1|D3ZHL1_RAT
20.6433143615723	19.9505577087402	20.221700668335	19.5203723907471	22.9742126464844	21.0492630004883	tr|D3ZH14|D3ZH14_RAT
21.3357391357422	20.3663139343262	20.6052474975586	19.046407699585	22.8307437896729	21.2184505462646	P24268|CATD_RAT
21.0736904144287	21.1038093566895	19.707893371582	19.384838104248	20.4873847961426	17.9199810028076	Q62956|ERBB4_RAT
21.5808219909668	19.9734020233154	20.4460582733154	18.7982902526855	23.4298191070557	21.8950424194336	tr|Q14U74|Q14U74_RAT
20.9181041717529	21.4070243835449	19.6488361358643	19.1223812103271	23.9583683013916	22.4849281311035	tr|D4A831|D4A831_RAT
22.2058181762695	19.469331741333	20.0820293426514	19.4042072296143	21.8307437896729	19.931568145752	Q4V898|RBMX_RAT
20.9437961578369	20.8444023132324	20.7999801635742	18.6645545959473	22.9261474609375	21.4323711395264	P63036|DNJA1_RAT
21.7991676330566	20.5994033813477	20.3539066314697	19.7003555297852	21.7389240264893	19.5107479095459	tr|F1M853|F1M853_RAT
20.5019664764404	19.9153900146484	20.5805759429932	17.7577934265137	22.3698616027832	20.9024219512939	tr|A0A0G2JVU1|A0A0G2JVU1_RAT
21.7244243621826	21.5531425476074	20.1428565979004	18.8314361572266	23.8093128204346	21.5213317871094	tr|Q3L472|Q3L472_RAT
20.5841846466064	21.1759433746338	21.1581363677979	19.1253032684326	24.3910007476807	22.6864566802979	tr|D3ZMJ7|D3ZMJ7_RAT
21.2858180999756	21.9557628631592	18.7584705352783	17.4543590545654	22.4501037597656	20.9811992645264	P19490|GRIA1_RAT
20.3874607086182	20.5749225616455	20.4205665588379	19.4111957550049	22.5427417755127	20.4169960021973	P07756|CPSM_RAT
21.1988735198975	19.1042137145996	18.9439582824707	18.0837841033936	23.4425296783447	22.1046962738037	Q02294|CAC1B_RAT
21.4635906219482	20.5097103118896	20.8488025665283	18.5206069946289	25.2206649780273	26.3877182006836	tr|D4A885|D4A885_RAT
21.3990268707275	20.9214363098145	19.9931888580322	18.8266696929932	25.1332015991211	23.7994651794434	tr|Q62797|Q62797_RAT
21.0660381317139	19.8450832366943	20.0373077392578	19.0506134033203	22.1549911499023	20.8190937042236	tr|B2RZD6|B2RZD6_RAT
21.5770854949951	20.1955699920654	19.9924507141113	18.795783996582	24.3975429534912	21.4576377868652	Q62968|SCNAA_RAT
20.8392696380615	20.2029056549072	19.4654521942139	19.4641704559326	25.6649227142334	22.7634449005127	tr|F1M3H3|F1M3H3_RAT
21.3190860748291	20.6333637237549	20.1417999267578	17.8635654449463	24.7994651794434	23.5638370513916	P62268|RS23_RAT
20.7418689727783	19.3253078460693	21.0584163665771	17.847188949585	23.1221828460693	21.8801689147949	O88280|SLIT3_RAT
20.8658676147461	20.9183540344238	19.4828224182129	17.6908283233643	24.2534961700439	23.0053882598877	tr|F1M2E9|F1M2E9_RAT
20.685863494873	19.6590995788574	20.7856578826904	18.6445159912109	21.4475841522217	19.5088157653809	O88588|PACS1_RAT
21.8156909942627	20.4617805480957	20.5986232757568	18.6493587493896	19.6328964233398	21.924337387085	Q68G12|SIAT9_RAT
21.1379261016846	19.3657093048096	20.0446968078613	19.6255435943604	23.4298191070557	21.5498065948486	Q91V33|KHDR1_RAT
20.4877109527588	19.318115234375	20.9842834472656	18.0371322631836	20.4066543579102	22.9134216308594	Q9Z1N3|MYO9A_RAT
21.1246089935303	19.9521408081055	20.1413707733154	18.752067565918	20.7875576019287	18.854528427124	tr|F1LPD7|F1LPD7_RAT
19.8693923950195	19.9272918701172	19.5723209381104	18.9151210784912	20.2763977050781	17.6522846221924	P19627|GNAZ_RAT
21.1352424621582	20.481954574585	20.4684448242188	18.2625484466553	22.5285034179688	21.0359058380127	Q3KR86|MIC60_RAT
21.2903480529785	20.0702323913574	19.8671360015869	18.7870254516602	26.0126533508301	27.1410217285156	tr|B0K026|B0K026_RAT
20.947566986084	20.6651210784912	19.623140335083	17.0709667205811	14.0014085769653	16.602409362793	tr|A0A0G2JXE4|A0A0G2JXE4_RAT
20.8283672332764	19.2790203094482	20.3869132995605	19.260066986084	26.0296001434326	25.052583694458	Q6PDV7|RL10_RAT
19.8806762695313	20.7541751861572	20.4578723907471	18.4198226928711	22.730655670166	21.5869197845459	tr|D3ZQM3|D3ZQM3_RAT
20.2355556488037	19.2939319610596	19.9234600067139	18.7824802398682	25.8263854980469	24.7337608337402	A9UMV8|H2AJ_RAT
20.1001720428467	20.5535106658936	20.2321739196777	18.2419319152832	22.1142616271973	20.967191696167	tr|F7F3I7|F7F3I7_RAT
21.6511764526367	20.9144725799561	20.0325546264648	18.2795886993408	22.4676208496094	21.287712097168	tr|A0A0U1RS25|A0A0U1RS25_RAT
21.6621952056885	19.684326171875	19.6223812103271	18.2763862609863	17.7731399536133	15.2695646286011	P52303|AP1B1_RAT
20.3863430023193	20.5425148010254	20.2930583953857	18.3679103851318	21.3751754760742	20.0950679779053	P61980|HNRPK_RAT
20.8639183044434	20.9662704467773	19.7767181396484	17.9553165435791	22.3375606536865	21.2360801696777	O70141|SEM6B_RAT
20.7128524780273	20.1525287628174	18.7677536010742	18.774320602417	22.8442192077637	21.8034114837646	tr|A0A0G2K315|A0A0G2K315_RAT
20.8733100891113	20.0331554412842	20.4150161743164	19.4164791107178	23.4040565490723	22.4169960021973	tr|D4ACK1|D4ACK1_RAT
20.9647254943848	20.7858180999756	21.1125869750977	18.5983505249023	22.8537654876709	21.4425296783447	Q5RJY4|DRS7B_RAT
20.5857810974121	20.4627742767334	20.0830307006836	17.801326751709	20.3211345672607	17.9430637359619	tr|D4A2H4|D4A2H4_RAT
21.4075050354004	19.3498611450195	20.4022369384766	18.3208293914795	22.7013397216797	21.1014938354492	P97564|GPAT1_RAT
20.55322265625	19.0024795532227	20.8985614776611	18.7796287536621	21.6843166351318	20.0156326293945	P13471|RS14_RAT
20.4549999237061	20.4944801330566	20.2953605651855	18.5916748046875	21.8987369537354	20.310079574585	tr|F1LXD6|F1LXD6_RAT
20.6821556091309	17.9081745147705	19.2181129455566	18.4943180084229	23.4169960021973	22.3564910888672	P62850|RS24_RAT
20.9699573516846	19.8269538879395	20.4727821350098	18.7425270080566	23.3645286560059	22.3538017272949	tr|D3ZYD7|D3ZYD7_RAT
20.8729038238525	19.2156944274902	20.172794342041	18.2877597808838	23.9225234985352	22.904260635376	P62912|RL32_RAT
21.0503921508789	20.2413711547852	21.4003391265869	18.5051784515381	24.6594886779785	23.7389240264893	P85171|MDGA1_RAT
20.9355201721191	19.8507804870605	20.4106578826904	18.178352355957	26.632007598877	25.8142108917236	tr|M0R757|M0R757_RAT
20.5687026977539	19.0545139312744	19.2599658966064	18.1263790130615	22.8423004150391	21.7755527496338	tr|A0A096MIV6|A0A096MIV6_RAT
20.8130664825439	20.1676712036133	20.5622234344482	19.2976741790771	20.1078910827637	17.8666515350342	B2GV87|PTPRE_RAT
20.2506313323975	20.703275680542	19.9540157318115	19.0231952667236	23.3910007476807	22.4425296783447	B4F795|CTL2_RAT
21.8680648803711	19.3955593109131	19.9535942077637	18.2989463806152	23.8190937042236	22.8950424194336	Q5M818|RM16_RAT
